Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Data Science – Analytics and Applications","","","","","10.1007/978-3-658-27495-5","Peter HaberThomas LampoltshammerDr. Manfred Mayr","2019","http://link.springer.com/book/10.1007/978-3-658-27495-5","Book"
